841.7153385786406,2199.650723925581,25.247707849396743
889.5013222441788,2200.25849858108,26.454460198504268
922.1762632627721,2205.9537773298807,27.491580294706576
960.7846096983809,2217.1140684687166,29.1822224475409
1001.8110899449155,2212.3265600020773,28.685712191664315
1043.7314983892072,2198.400182689849,31.359726218827216
1071.9789070178188,2167.390472323228,27.155169259877706
1080.1321726524839,2134.606049530401,25.0368092583585
1087.426362738638,2099.697393467268,24.43321072216819
1077.0492612652263,2050.143698402423,24.311557573250404
1057.3462066710542,2000.2571425421208,24.19736682556087
1036.5617785907918,1964.9762183228013,24.1527468057717
1011.7806135683522,1966.45157862178,24.170991695124208
987.1398527048285,1956.8998339052603,24.25017417027748
957.1812385218398,1946.176889342311,24.558797223955736
921.0222649982852,1947.8887545848327,25.48105193246714
885.925331365169,1951.423724503847,27.15657601308225
859.6579554992627,1962.3545964011255,27.253813082025772
830.5809545517124,1983.6200111966025,25.691251137063322
795.8951313185357,1989.7822305170898,24.571720341850195
767.3753879616252,2002.3071698786534,24.268172284606784
743.3028849912523,2017.3082262295407,24.17641413004163
718.4480655404274,2028.568320021811,24.144358959783
701.1087547453766,2053.021356901535,24.133737941819074
678.5344352899895,2055.745869510546,24.130738467783555
663.0508524128272,2073.316947112082,24.130473843831737
639.5009625827546,2086.993379794331,24.133035503121466
615.1150966201408,2100.075024532113,24.13138607038356
591.1839743286705,2103.429814519303,24.137126685392925
566.6407084584092,2122.947669971562,24.172112694802248
540.8748105146705,2157.9265331606357,24.23865823828343
511.98027089827326,2165.408771658157,24.375720339067303
491.5621799128672,2181.8662806559014,24.779889827977627
464.0080190301697,2192.2464977605355,25.817265730072645
440.4647325347768,2180.9123112274115,26.595996320842413
423.90593314705217,2153.087937412066,26.010991102201082
406.71830006640096,2128.2732837296076,25.26214290486086
383.34229209383267,2155.317002371828,24.983608749762926
347.6994054170167,2190.5734775923343,24.713413136166793
316.15741256686374,2213.7981399192486,24.964812001129555
291.5570764340453,2188.0251423615236,26.419933573292056
272.84454896496067,2155.6666543179276,26.175054249936075
238.1115283477628,2145.0259440418235,26.587974286722776
219.99120632455563,2110.1303394517345,24.608439099442936
229.42171506148117,2068.6196610327393,24.32914823629621
237.0088587583194,2028.5478648145174,24.17307321856442
262.547716688575,1994.322321306787,24.16214526288048
294.6174922133475,1966.3279022544714,24.147483181016757
327.6778164564825,1957.5249644996247,24.200514639743368
369.8946648898757,1956.5837954404992,24.402388944378252
417.90029838707846,1957.7793044860152,24.871336382119374
461.8019871533558,1987.4053148844193,26.309285605905878
496.97275914658735,2004.6110776158355,25.75253126449274
526.9613594963656,2032.9807603269408,24.58611259734155
563.775662978004,2030.8834922837418,24.334687991389586
615.8963211798073,2062.0122820928623,24.251298392095688
671.1479894959207,2111.9399814611943,24.23871746788005
719.6316786409882,2144.543340116803,24.291507312716824
742.6079324398858,2192.4907489386032,24.763189432361823
797.6875183817398,2182.382435145951,24.660125222697978
